product,date,country,store,num sold
Mug,2/8/2015,Sweden,KaggleMart,270
Sticker,2/8/2015,Sweden,KaggleMart,121
Mug,2/8/2015,Sweden,KaggleRama,483
Hat,2/8/2015,Sweden,KaggleRama,848
Sticker,2/8/2015,Sweden,KaggleRama,205
Mug,2/9/2015,Finland,KaggleMart,174
Sticker,2/9/2015,Finland,KaggleMart,88
Mug,2/9/2015,Finland,KaggleRama,342
Hat,2/9/2015,Finland,KaggleRama,594
Sticker,2/9/2015,Finland,KaggleRama,146
Mug,2/9/2015,Norway,KaggleMart,307
Hat,2/9/2015,Norway,KaggleMart,578
Sticker,2/9/2015,Norway,KaggleMart,135
Mug,2/9/2015,Norway,KaggleRama,575
Hat,2/9/2015,Norway,KaggleRama,1093
Mug,2/9/2015,Sweden,KaggleMart,210
Hat,2/9/2015,Sweden,KaggleMart,401
Sticker,2/9/2015,Sweden,KaggleMart,110
Mug,2/9/2015,Sweden,KaggleRama,386
Hat,2/9/2015,Sweden,KaggleRama,652
Sticker,2/9/2015,Sweden,KaggleRama,178
Mug,2/10/2015,Finland,KaggleMart,184
Hat,2/10/2015,Finland,KaggleMart,347
Sticker,2/10/2015,Finland,KaggleMart,74
Hat,2/10/2015,Finland,KaggleRama,610
Sticker,2/10/2015,Finland,KaggleRama,150
Hat,2/10/2015,Norway,KaggleMart,538
Sticker,2/10/2015,Norway,KaggleMart,139
Mug,2/10/2015,Norway,KaggleRama,539
Sticker,2/10/2015,Norway,KaggleRama,247
Mug,2/10/2015,Sweden,KaggleMart,220
Hat,2/10/2015,Sweden,KaggleMart,419
Sticker,2/10/2015,Sweden,KaggleMart,96
Mug,2/10/2015,Sweden,KaggleRama,383
Sticker,2/10/2015,Sweden,KaggleRama,184
Mug,2/11/2015,Finland,KaggleMart,191
Hat,2/11/2015,Finland,KaggleMart,366
Sticker,2/11/2015,Finland,KaggleMart,91
Mug,2/11/2015,Finland,KaggleRama,339
Hat,2/11/2015,Finland,KaggleRama,592
Sticker,2/11/2015,Finland,KaggleRama,151
Mug,2/11/2015,Norway,KaggleMart,326
Hat,2/11/2015,Norway,KaggleMart,540
Sticker,2/11/2015,Norway,KaggleMart,156
Hat,2/11/2015,Norway,KaggleRama,992
Sticker,2/11/2015,Norway,KaggleRama,264
Mug,2/11/2015,Sweden,KaggleMart,207
Hat,2/11/2015,Sweden,KaggleMart,425
Sticker,2/11/2015,Sweden,KaggleMart,104
Mug,2/11/2015,Sweden,KaggleRama,368
Hat,2/11/2015,Sweden,KaggleRama,758
Sticker,2/11/2015,Sweden,KaggleRama,187
Mug,2/12/2015,Finland,KaggleMart,182
Sticker,2/12/2015,Finland,KaggleMart,84
Mug,2/12/2015,Finland,KaggleRama,340
Hat,2/12/2015,Finland,KaggleRama,571
Mug,2/12/2015,Norway,KaggleMart,324
Hat,2/12/2015,Norway,KaggleMart,583
Sticker,2/12/2015,Norway,KaggleMart,148
Mug,2/12/2015,Norway,KaggleRama,531
Hat,2/12/2015,Norway,KaggleRama,982
Sticker,2/12/2015,Norway,KaggleRama,265
Mug,2/12/2015,Sweden,KaggleMart,214
Mug,2/12/2015,Sweden,KaggleRama,397
Hat,2/12/2015,Sweden,KaggleRama,702
Sticker,2/12/2015,Sweden,KaggleRama,167
Mug,2/13/2015,Finland,KaggleMart,196
Hat,2/13/2015,Finland,KaggleMart,362
Sticker,2/13/2015,Finland,KaggleMart,89
Mug,2/13/2015,Finland,KaggleRama,318
Sticker,2/13/2015,Finland,KaggleRama,148
Mug,2/13/2015,Norway,KaggleMart,315
Hat,2/13/2015,Norway,KaggleMart,605
Sticker,2/13/2015,Norway,KaggleMart,145
Mug,2/13/2015,Norway,KaggleRama,561
Hat,2/13/2015,Norway,KaggleRama,1113
Mug,2/13/2015,Sweden,KaggleMart,238
Hat,2/13/2015,Sweden,KaggleMart,449
Sticker,2/13/2015,Sweden,KaggleMart,100
Mug,2/13/2015,Sweden,KaggleRama,411
Sticker,2/13/2015,Sweden,KaggleRama,180
Mug,2/14/2015,Finland,KaggleMart,231
Hat,2/14/2015,Finland,KaggleMart,424
Mug,2/14/2015,Finland,KaggleRama,400
Hat,2/14/2015,Finland,KaggleRama,714
Sticker,2/14/2015,Finland,KaggleRama,173
Mug,2/14/2015,Norway,KaggleMart,410
Hat,2/14/2015,Norway,KaggleMart,734
Sticker,2/14/2015,Norway,KaggleMart,184
Mug,2/14/2015,Norway,KaggleRama,687
Sticker,2/14/2015,Norway,KaggleRama,324
Hat,2/14/2015,Sweden,KaggleMart,439
Mug,2/14/2015,Sweden,KaggleRama,492
Hat,2/14/2015,Sweden,KaggleRama,903
Sticker,2/14/2015,Sweden,KaggleRama,230
Mug,2/15/2015,Finland,KaggleMart,224
Sticker,2/15/2015,Finland,KaggleMart,111
Mug,2/15/2015,Finland,KaggleRama,418
Hat,2/15/2015,Finland,KaggleRama,752
Sticker,2/15/2015,Finland,KaggleRama,178
Mug,2/15/2015,Norway,KaggleMart,423
Hat,2/15/2015,Norway,KaggleMart,735
Sticker,2/15/2015,Norway,KaggleMart,166
Mug,2/15/2015,Norway,KaggleRama,673
Hat,2/15/2015,Norway,KaggleRama,1241
Mug,2/15/2015,Sweden,KaggleMart,285
Hat,2/15/2015,Sweden,KaggleMart,497
Sticker,2/15/2015,Sweden,KaggleMart,116
Mug,2/15/2015,Sweden,KaggleRama,486
Sticker,2/15/2015,Sweden,KaggleRama,245
Mug,2/16/2015,Finland,KaggleMart,158
Hat,2/16/2015,Finland,KaggleMart,315
Sticker,2/16/2015,Finland,KaggleMart,76
Hat,2/16/2015,Finland,KaggleRama,577
Sticker,2/16/2015,Finland,KaggleRama,150
Mug,2/16/2015,Norway,KaggleMart,310
Sticker,2/16/2015,Norway,KaggleMart,134
Mug,2/16/2015,Norway,KaggleRama,508
Hat,2/16/2015,Norway,KaggleRama,978
Sticker,2/16/2015,Norway,KaggleRama,233
Sticker,2/16/2015,Sweden,KaggleMart,106
Mug,2/16/2015,Sweden,KaggleRama,419
Hat,2/16/2015,Sweden,KaggleRama,699
Sticker,2/16/2015,Sweden,KaggleRama,178
Mug,2/17/2015,Finland,KaggleMart,176
Hat,2/17/2015,Finland,KaggleMart,316
Sticker,2/17/2015,Finland,KaggleMart,83
Mug,2/17/2015,Finland,KaggleRama,318
Hat,2/17/2015,Finland,KaggleRama,631
Mug,2/17/2015,Norway,KaggleMart,324
Hat,2/17/2015,Norway,KaggleMart,555
Sticker,2/17/2015,Norway,KaggleMart,145
Mug,2/17/2015,Norway,KaggleRama,537
Hat,2/17/2015,Norway,KaggleRama,988
Sticker,2/17/2015,Norway,KaggleRama,235
Mug,2/17/2015,Sweden,KaggleMart,231
Hat,2/17/2015,Sweden,KaggleMart,413
Sticker,2/17/2015,Sweden,KaggleMart,100
Hat,2/17/2015,Sweden,KaggleRama,741
Sticker,2/17/2015,Sweden,KaggleRama,175
Mug,2/18/2015,Finland,KaggleMart,177
Hat,2/18/2015,Finland,KaggleMart,366
Sticker,2/18/2015,Finland,KaggleMart,74
Hat,2/18/2015,Finland,KaggleRama,583
Mug,2/18/2015,Norway,KaggleMart,296
Hat,2/18/2015,Norway,KaggleMart,550
Mug,2/18/2015,Norway,KaggleRama,575
Hat,2/18/2015,Norway,KaggleRama,998
Sticker,2/18/2015,Norway,KaggleRama,260
Hat,2/18/2015,Sweden,KaggleMart,416
Sticker,2/18/2015,Sweden,KaggleMart,100
Mug,2/18/2015,Sweden,KaggleRama,369
Hat,2/18/2015,Sweden,KaggleRama,687
Sticker,2/18/2015,Sweden,KaggleRama,193
Mug,2/19/2015,Finland,KaggleMart,185
Hat,2/19/2015,Finland,KaggleMart,371
Sticker,2/19/2015,Finland,KaggleMart,85
Mug,2/19/2015,Finland,KaggleRama,348
Hat,2/19/2015,Finland,KaggleRama,582
Sticker,2/19/2015,Finland,KaggleRama,140
Hat,2/19/2015,Norway,KaggleMart,670
Sticker,2/19/2015,Norway,KaggleMart,143
Hat,2/19/2015,Norway,KaggleRama,1072
Sticker,2/19/2015,Norway,KaggleRama,251
Mug,2/19/2015,Sweden,KaggleMart,216
Hat,2/19/2015,Sweden,KaggleMart,435
Sticker,2/19/2015,Sweden,KaggleMart,99
Mug,2/19/2015,Sweden,KaggleRama,352
Sticker,2/19/2015,Sweden,KaggleRama,165
Mug,2/20/2015,Finland,KaggleMart,196
Hat,2/20/2015,Finland,KaggleMart,362
Mug,2/20/2015,Finland,KaggleRama,359
Hat,2/20/2015,Finland,KaggleRama,670
Sticker,2/20/2015,Finland,KaggleRama,141
Mug,2/20/2015,Norway,KaggleMart,343
Hat,2/20/2015,Norway,KaggleMart,591
Sticker,2/20/2015,Norway,KaggleMart,150
Hat,2/20/2015,Norway,KaggleRama,1100
Mug,2/20/2015,Sweden,KaggleRama,388
Sticker,2/20/2015,Sweden,KaggleRama,197
Mug,2/21/2015,Finland,KaggleMart,219
Sticker,2/21/2015,Finland,KaggleMart,103
Mug,2/21/2015,Finland,KaggleRama,367
Hat,2/21/2015,Finland,KaggleRama,728
Sticker,2/21/2015,Finland,KaggleRama,183
Mug,2/21/2015,Norway,KaggleMart,396
Hat,2/21/2015,Norway,KaggleRama,1237
Sticker,2/21/2015,Norway,KaggleRama,311
Mug,2/21/2015,Sweden,KaggleMart,263
Hat,2/21/2015,Sweden,KaggleMart,524
Mug,2/21/2015,Sweden,KaggleRama,477
Hat,2/22/2015,Finland,KaggleMart,422
Sticker,2/22/2015,Finland,KaggleMart,99
Mug,2/22/2015,Finland,KaggleRama,366
Mug,2/22/2015,Norway,KaggleMart,376
Sticker,2/22/2015,Norway,KaggleMart,192
Mug,2/22/2015,Norway,KaggleRama,707
Sticker,2/22/2015,Norway,KaggleRama,301
Mug,2/22/2015,Sweden,KaggleMart,295
Hat,2/22/2015,Sweden,KaggleMart,531
Mug,2/22/2015,Sweden,KaggleRama,489
Hat,2/22/2015,Sweden,KaggleRama,957
Sticker,2/22/2015,Sweden,KaggleRama,219
Mug,2/23/2015,Finland,KaggleMart,172
Sticker,2/23/2015,Finland,KaggleMart,84
Mug,2/23/2015,Finland,KaggleRama,310
Hat,2/23/2015,Finland,KaggleRama,667
Sticker,2/23/2015,Finland,KaggleRama,155
Mug,2/23/2015,Norway,KaggleMart,263
Hat,2/23/2015,Norway,KaggleMart,550
Hat,2/23/2015,Norway,KaggleRama,1115
Sticker,2/23/2015,Norway,KaggleRama,271
Mug,2/23/2015,Sweden,KaggleMart,221
Hat,2/23/2015,Sweden,KaggleMart,381
Sticker,2/23/2015,Sweden,KaggleMart,99
Mug,2/23/2015,Sweden,KaggleRama,389
Hat,2/23/2015,Sweden,KaggleRama,760
Sticker,2/23/2015,Sweden,KaggleRama,168
Mug,2/24/2015,Finland,KaggleMart,169
Sticker,2/24/2015,Finland,KaggleMart,85
Mug,2/24/2015,Finland,KaggleRama,303
Hat,2/24/2015,Finland,KaggleRama,598
Sticker,2/24/2015,Finland,KaggleRama,143
Mug,2/24/2015,Norway,KaggleMart,329
Mug,2/24/2015,Norway,KaggleRama,515
Sticker,2/24/2015,Norway,KaggleRama,232
Mug,2/24/2015,Sweden,KaggleMart,212
Hat,2/24/2015,Sweden,KaggleMart,425
Sticker,2/24/2015,Sweden,KaggleMart,105
Mug,2/24/2015,Sweden,KaggleRama,355
Sticker,2/24/2015,Sweden,KaggleRama,176
Mug,2/25/2015,Finland,KaggleMart,172
Mug,2/25/2015,Finland,KaggleRama,312
Hat,2/25/2015,Finland,KaggleRama,596
Sticker,2/25/2015,Finland,KaggleRama,134
Mug,2/25/2015,Norway,KaggleMart,313
Sticker,2/25/2015,Norway,KaggleMart,150
Mug,2/25/2015,Norway,KaggleRama,556
Hat,2/25/2015,Norway,KaggleRama,1109
Sticker,2/25/2015,Norway,KaggleRama,256
Mug,2/25/2015,Sweden,KaggleMart,217
Hat,2/25/2015,Sweden,KaggleMart,400
Sticker,2/25/2015,Sweden,KaggleMart,109
Hat,2/25/2015,Sweden,KaggleRama,721
Mug,2/26/2015,Finland,KaggleMart,160
Sticker,2/26/2015,Finland,KaggleMart,81
Sticker,2/26/2015,Finland,KaggleRama,142
Hat,2/26/2015,Norway,KaggleMart,643
Sticker,2/26/2015,Norway,KaggleMart,150
Hat,2/26/2015,Norway,KaggleRama,1028
Hat,2/26/2015,Sweden,KaggleMart,439
Mug,2/26/2015,Sweden,KaggleRama,363
Sticker,2/26/2015,Sweden,KaggleRama,172
Mug,2/27/2015,Finland,KaggleMart,175
Hat,2/27/2015,Finland,KaggleMart,355
Sticker,2/27/2015,Finland,KaggleMart,89
Sticker,2/27/2015,Finland,KaggleRama,151
Mug,2/27/2015,Norway,KaggleMart,307
Hat,2/27/2015,Norway,KaggleMart,581
Sticker,2/27/2015,Norway,KaggleMart,139
Mug,2/27/2015,Norway,KaggleRama,566
Hat,2/27/2015,Norway,KaggleRama,1108
Sticker,2/27/2015,Norway,KaggleRama,253
Hat,2/27/2015,Sweden,KaggleMart,440
Sticker,2/27/2015,Sweden,KaggleMart,111
Hat,2/27/2015,Sweden,KaggleRama,737
Mug,2/28/2015,Finland,KaggleMart,209
Hat,2/28/2015,Finland,KaggleMart,415
Sticker,2/28/2015,Finland,KaggleMart,106
Mug,2/28/2015,Finland,KaggleRama,363
Hat,2/28/2015,Finland,KaggleRama,751
Sticker,2/28/2015,Finland,KaggleRama,163
Sticker,2/28/2015,Norway,KaggleMart,183
Mug,2/28/2015,Norway,KaggleRama,620
Hat,2/28/2015,Norway,KaggleRama,1334
Sticker,2/28/2015,Norway,KaggleRama,302
Mug,2/28/2015,Sweden,KaggleMart,258
Hat,2/28/2015,Sweden,KaggleMart,539
Sticker,2/28/2015,Sweden,KaggleMart,121
Hat,2/28/2015,Sweden,KaggleRama,881
Sticker,2/28/2015,Sweden,KaggleRama,220
Mug,3/1/2015,Finland,KaggleMart,220
Hat,3/1/2015,Finland,KaggleMart,472
Sticker,3/1/2015,Finland,KaggleMart,104
Mug,3/1/2015,Finland,KaggleRama,378
Sticker,3/1/2015,Finland,KaggleRama,194
Mug,3/1/2015,Norway,KaggleMart,395
Hat,3/1/2015,Norway,KaggleMart,787
Sticker,3/1/2015,Norway,KaggleMart,197
Hat,3/1/2015,Norway,KaggleRama,1370
Sticker,3/1/2015,Norway,KaggleRama,325
Mug,3/1/2015,Sweden,KaggleMart,259
Hat,3/1/2015,Sweden,KaggleMart,474
Sticker,3/1/2015,Sweden,KaggleMart,118
Mug,3/1/2015,Sweden,KaggleRama,500
Hat,3/1/2015,Sweden,KaggleRama,904
Sticker,3/1/2015,Sweden,KaggleRama,211
Mug,3/2/2015,Finland,KaggleMart,182
Hat,3/2/2015,Finland,KaggleMart,318
Mug,3/2/2015,Finland,KaggleRama,327
Hat,3/2/2015,Finland,KaggleRama,614
Sticker,3/2/2015,Finland,KaggleRama,133
Mug,3/2/2015,Norway,KaggleMart,332
Hat,3/2/2015,Norway,KaggleMart,569
Sticker,3/2/2015,Norway,KaggleMart,138
Mug,3/2/2015,Norway,KaggleRama,548
Hat,3/2/2015,Norway,KaggleRama,1200
Sticker,3/2/2015,Norway,KaggleRama,250
Mug,3/2/2015,Sweden,KaggleMart,201
Hat,3/2/2015,Sweden,KaggleMart,422
Sticker,3/2/2015,Sweden,KaggleMart,93
Hat,3/2/2015,Sweden,KaggleRama,744
Sticker,3/2/2015,Sweden,KaggleRama,184
Hat,3/3/2015,Finland,KaggleMart,339
Sticker,3/3/2015,Finland,KaggleMart,83
Mug,3/3/2015,Finland,KaggleRama,292
Hat,3/3/2015,Finland,KaggleRama,604
Mug,3/3/2015,Norway,KaggleMart,284
Hat,3/3/2015,Norway,KaggleMart,555
Sticker,3/3/2015,Norway,KaggleMart,143
Mug,3/3/2015,Norway,KaggleRama,523
Sticker,3/3/2015,Norway,KaggleRama,245
Mug,3/3/2015,Sweden,KaggleMart,203
Hat,3/3/2015,Sweden,KaggleMart,427
Sticker,3/3/2015,Sweden,KaggleMart,102
Mug,3/3/2015,Sweden,KaggleRama,358
Sticker,3/3/2015,Sweden,KaggleRama,190
Mug,3/4/2015,Finland,KaggleMart,154
Hat,3/4/2015,Finland,KaggleMart,333
Sticker,3/4/2015,Finland,KaggleMart,90
Mug,3/4/2015,Finland,KaggleRama,314
Sticker,3/4/2015,Finland,KaggleRama,138
Mug,3/4/2015,Norway,KaggleMart,266
Hat,3/4/2015,Norway,KaggleMart,634
Sticker,3/4/2015,Norway,KaggleMart,154
Mug,3/4/2015,Norway,KaggleRama,520
Sticker,3/4/2015,Norway,KaggleRama,252
Mug,3/4/2015,Sweden,KaggleMart,218
Hat,3/4/2015,Sweden,KaggleMart,431
Hat,3/4/2015,Sweden,KaggleRama,719
Sticker,3/4/2015,Sweden,KaggleRama,179
Mug,3/5/2015,Finland,KaggleMart,172
Hat,3/5/2015,Finland,KaggleMart,342
Sticker,3/5/2015,Finland,KaggleMart,81
Hat,3/5/2015,Finland,KaggleRama,684
Sticker,3/5/2015,Finland,KaggleRama,148
Mug,3/5/2015,Norway,KaggleMart,288
Hat,3/5/2015,Norway,KaggleMart,592
Sticker,3/5/2015,Norway,KaggleMart,125
Hat,3/5/2015,Norway,KaggleRama,989
Hat,3/5/2015,Sweden,KaggleMart,395
Sticker,3/5/2015,Sweden,KaggleMart,96
Mug,3/5/2015,Sweden,KaggleRama,351
Hat,3/5/2015,Sweden,KaggleRama,745
Sticker,3/5/2015,Sweden,KaggleRama,183
Mug,3/6/2015,Finland,KaggleMart,199
Hat,3/6/2015,Finland,KaggleMart,391
Sticker,3/6/2015,Finland,KaggleMart,93
Mug,3/6/2015,Finland,KaggleRama,318
Sticker,3/6/2015,Finland,KaggleRama,147
Mug,3/6/2015,Norway,KaggleMart,329
Hat,3/6/2015,Norway,KaggleMart,576
Mug,3/6/2015,Norway,KaggleRama,604
Sticker,3/6/2015,Norway,KaggleRama,263
Mug,3/6/2015,Sweden,KaggleMart,236
Sticker,3/6/2015,Sweden,KaggleMart,104
Mug,3/6/2015,Sweden,KaggleRama,386
Hat,3/6/2015,Sweden,KaggleRama,775
Sticker,3/6/2015,Sweden,KaggleRama,192
Mug,3/7/2015,Finland,KaggleMart,246
Hat,3/7/2015,Finland,KaggleMart,401
Sticker,3/7/2015,Finland,KaggleMart,104
Hat,3/7/2015,Finland,KaggleRama,817
Sticker,3/7/2015,Finland,KaggleRama,176
Mug,3/7/2015,Norway,KaggleMart,352
Sticker,3/7/2015,Norway,KaggleMart,191
Mug,3/7/2015,Norway,KaggleRama,704
Hat,3/7/2015,Norway,KaggleRama,1345
Sticker,3/7/2015,Norway,KaggleRama,295
Mug,3/7/2015,Sweden,KaggleMart,277
Hat,3/7/2015,Sweden,KaggleMart,507
Sticker,3/7/2015,Sweden,KaggleMart,121
Mug,3/7/2015,Sweden,KaggleRama,517
Hat,3/7/2015,Sweden,KaggleRama,969
Sticker,3/7/2015,Sweden,KaggleRama,213
Mug,3/8/2015,Finland,KaggleMart,225
Hat,3/8/2015,Finland,KaggleMart,430
Sticker,3/8/2015,Finland,KaggleMart,105
Mug,3/8/2015,Finland,KaggleRama,408
Hat,3/8/2015,Finland,KaggleRama,759
Mug,3/8/2015,Norway,KaggleMart,376
Hat,3/8/2015,Norway,KaggleMart,812
Sticker,3/8/2015,Norway,KaggleMart,188
Mug,3/8/2015,Norway,KaggleRama,680
Hat,3/8/2015,Norway,KaggleRama,1327
Sticker,3/8/2015,Norway,KaggleRama,309
Mug,3/8/2015,Sweden,KaggleMart,259
Hat,3/8/2015,Sweden,KaggleMart,541
Sticker,3/8/2015,Sweden,KaggleMart,127
Mug,3/8/2015,Sweden,KaggleRama,439
Hat,3/8/2015,Sweden,KaggleRama,832
Sticker,3/8/2015,Sweden,KaggleRama,234
Mug,3/9/2015,Finland,KaggleMart,167
Hat,3/9/2015,Finland,KaggleMart,358
Sticker,3/9/2015,Finland,KaggleMart,87
Mug,3/9/2015,Finland,KaggleRama,304
Hat,3/9/2015,Finland,KaggleRama,617
Sticker,3/9/2015,Finland,KaggleRama,140
Mug,3/9/2015,Norway,KaggleMart,328
Mug,3/9/2015,Norway,KaggleRama,476
Hat,3/9/2015,Norway,KaggleRama,1131
Sticker,3/9/2015,Norway,KaggleRama,253
Mug,3/9/2015,Sweden,KaggleMart,203
Hat,3/9/2015,Sweden,KaggleMart,427
Mug,3/9/2015,Sweden,KaggleRama,385
Sticker,3/9/2015,Sweden,KaggleRama,171
Mug,3/10/2015,Finland,KaggleMart,176
Sticker,3/10/2015,Finland,KaggleMart,79
Mug,3/10/2015,Finland,KaggleRama,320
Sticker,3/10/2015,Finland,KaggleRama,154
Mug,3/10/2015,Norway,KaggleMart,321
Hat,3/10/2015,Norway,KaggleMart,585
Sticker,3/10/2015,Norway,KaggleMart,148
Hat,3/10/2015,Norway,KaggleRama,1049
Sticker,3/10/2015,Norway,KaggleRama,254
Mug,3/10/2015,Sweden,KaggleMart,201
Hat,3/10/2015,Sweden,KaggleMart,437
Sticker,3/10/2015,Sweden,KaggleMart,91
Hat,3/10/2015,Sweden,KaggleRama,727
Sticker,3/10/2015,Sweden,KaggleRama,178
Hat,3/11/2015,Finland,KaggleMart,334
Sticker,3/11/2015,Finland,KaggleMart,85
Mug,3/11/2015,Finland,KaggleRama,329
Hat,3/11/2015,Finland,KaggleRama,568
Sticker,3/11/2015,Finland,KaggleRama,134
Mug,3/11/2015,Norway,KaggleMart,303
Sticker,3/11/2015,Norway,KaggleMart,154
Mug,3/11/2015,Norway,KaggleRama,509
Hat,3/11/2015,Norway,KaggleRama,1018
Sticker,3/11/2015,Norway,KaggleRama,252
Hat,3/11/2015,Sweden,KaggleMart,406
Sticker,3/11/2015,Sweden,KaggleMart,107
Mug,3/11/2015,Sweden,KaggleRama,374
Mug,3/12/2015,Finland,KaggleMart,166
Hat,3/12/2015,Finland,KaggleMart,367
Sticker,3/12/2015,Finland,KaggleMart,87
Mug,3/12/2015,Finland,KaggleRama,325
Sticker,3/12/2015,Finland,KaggleRama,143
Mug,3/12/2015,Norway,KaggleMart,287
Hat,3/12/2015,Norway,KaggleMart,603
Sticker,3/12/2015,Norway,KaggleMart,142
Mug,3/12/2015,Norway,KaggleRama,538
Hat,3/12/2015,Norway,KaggleRama,1044
Sticker,3/12/2015,Norway,KaggleRama,230
Mug,3/12/2015,Sweden,KaggleMart,212
Hat,3/12/2015,Sweden,KaggleMart,409
Sticker,3/12/2015,Sweden,KaggleMart,96
Mug,3/12/2015,Sweden,KaggleRama,380
Hat,3/12/2015,Sweden,KaggleRama,716
Sticker,3/12/2015,Sweden,KaggleRama,170
Mug,3/13/2015,Finland,KaggleMart,191
Hat,3/13/2015,Finland,KaggleMart,399
Sticker,3/13/2015,Finland,KaggleMart,90
Mug,3/13/2015,Finland,KaggleRama,290
Hat,3/13/2015,Finland,KaggleRama,648
Mug,3/13/2015,Norway,KaggleMart,306
Hat,3/13/2015,Norway,KaggleMart,665
Sticker,3/13/2015,Norway,KaggleMart,146
Mug,3/13/2015,Norway,KaggleRama,515
Hat,3/13/2015,Norway,KaggleRama,1183
Sticker,3/13/2015,Norway,KaggleRama,288
Mug,3/13/2015,Sweden,KaggleMart,221
Hat,3/13/2015,Sweden,KaggleMart,422
Sticker,3/13/2015,Sweden,KaggleMart,101
Mug,3/13/2015,Sweden,KaggleRama,341
Mug,3/14/2015,Finland,KaggleMart,233
Hat,3/14/2015,Finland,KaggleMart,428
Sticker,3/14/2015,Finland,KaggleMart,104
Mug,3/14/2015,Finland,KaggleRama,407
Hat,3/14/2015,Finland,KaggleRama,774
Sticker,3/14/2015,Finland,KaggleRama,179
Mug,3/14/2015,Norway,KaggleMart,376
Hat,3/14/2015,Norway,KaggleMart,718
Sticker,3/14/2015,Norway,KaggleMart,185
Mug,3/14/2015,Norway,KaggleRama,647
Hat,3/14/2015,Norway,KaggleRama,1330
Sticker,3/14/2015,Norway,KaggleRama,303
Mug,3/14/2015,Sweden,KaggleMart,255
Sticker,3/14/2015,Sweden,KaggleMart,138
Mug,3/14/2015,Sweden,KaggleRama,470
Hat,3/14/2015,Sweden,KaggleRama,891
Mug,3/15/2015,Finland,KaggleMart,204
Hat,3/15/2015,Finland,KaggleMart,415
Hat,3/15/2015,Finland,KaggleRama,739
Sticker,3/15/2015,Finland,KaggleRama,195
Mug,3/15/2015,Norway,KaggleMart,391
Hat,3/15/2015,Norway,KaggleMart,837
Sticker,3/15/2015,Norway,KaggleMart,178
Mug,3/15/2015,Norway,KaggleRama,636
Hat,3/15/2015,Norway,KaggleRama,1394
Sticker,3/15/2015,Norway,KaggleRama,326
Mug,3/15/2015,Sweden,KaggleMart,257
Sticker,3/15/2015,Sweden,KaggleMart,133
Mug,3/15/2015,Sweden,KaggleRama,402
Hat,3/15/2015,Sweden,KaggleRama,1045
Sticker,3/15/2015,Sweden,KaggleRama,209
Mug,3/16/2015,Finland,KaggleMart,181
Hat,3/16/2015,Finland,KaggleMart,361
Sticker,3/16/2015,Finland,KaggleMart,75
Hat,3/16/2015,Finland,KaggleRama,622
Sticker,3/16/2015,Finland,KaggleRama,137
Mug,3/16/2015,Norway,KaggleMart,292
Hat,3/16/2015,Norway,KaggleMart,582
Mug,3/16/2015,Norway,KaggleRama,499
Hat,3/16/2015,Norway,KaggleRama,1102
Mug,3/16/2015,Sweden,KaggleMart,215
Hat,3/16/2015,Sweden,KaggleMart,418
Sticker,3/16/2015,Sweden,KaggleMart,101
Mug,3/16/2015,Sweden,KaggleRama,399
Hat,3/16/2015,Sweden,KaggleRama,759
Sticker,3/16/2015,Sweden,KaggleRama,187
Mug,3/17/2015,Finland,KaggleMart,153
Hat,3/17/2015,Finland,KaggleMart,357
Mug,3/17/2015,Finland,KaggleRama,294
Sticker,3/17/2015,Finland,KaggleRama,152
Mug,3/17/2015,Norway,KaggleMart,300
Hat,3/17/2015,Norway,KaggleMart,600
Sticker,3/17/2015,Norway,KaggleMart,156
Mug,3/17/2015,Norway,KaggleRama,525
Hat,3/17/2015,Norway,KaggleRama,1155
Sticker,3/17/2015,Norway,KaggleRama,262
Mug,3/17/2015,Sweden,KaggleMart,182
Hat,3/17/2015,Sweden,KaggleMart,430
Sticker,3/17/2015,Sweden,KaggleMart,103
Mug,3/17/2015,Sweden,KaggleRama,391
Hat,3/17/2015,Sweden,KaggleRama,785
Sticker,3/17/2015,Sweden,KaggleRama,172
Mug,3/18/2015,Finland,KaggleMart,152
Hat,3/18/2015,Finland,KaggleMart,380
Mug,3/18/2015,Finland,KaggleRama,304
Hat,3/18/2015,Finland,KaggleRama,635
Sticker,3/18/2015,Finland,KaggleRama,145
Mug,3/18/2015,Norway,KaggleMart,309
Hat,3/18/2015,Norway,KaggleMart,581
Sticker,3/18/2015,Norway,KaggleMart,139
Hat,3/18/2015,Norway,KaggleRama,1023
Sticker,3/18/2015,Norway,KaggleRama,252
Mug,3/18/2015,Sweden,KaggleMart,230
Hat,3/18/2015,Sweden,KaggleMart,424
Sticker,3/18/2015,Sweden,KaggleMart,98
Mug,3/18/2015,Sweden,KaggleRama,352
Hat,3/18/2015,Sweden,KaggleRama,763
Mug,3/19/2015,Finland,KaggleMart,177
Mug,3/19/2015,Finland,KaggleRama,284
Hat,3/19/2015,Finland,KaggleRama,556
Sticker,3/19/2015,Finland,KaggleRama,148
Mug,3/19/2015,Norway,KaggleMart,296
Sticker,3/19/2015,Norway,KaggleMart,143
Mug,3/19/2015,Norway,KaggleRama,519
Sticker,3/19/2015,Norway,KaggleRama,255
Mug,3/19/2015,Sweden,KaggleMart,201
Sticker,3/19/2015,Sweden,KaggleMart,93
Mug,3/19/2015,Sweden,KaggleRama,363
Hat,3/19/2015,Sweden,KaggleRama,796
Sticker,3/19/2015,Sweden,KaggleRama,180
