row_id,date,country,store,product,num sold
523,1/30/2015,Finland,KaggleMart,Hat,336
524,1/30/2015,Finland,KaggleMart,Sticker,83
525,1/30/2015,Finland,KaggleRama,Mug,351
526,1/30/2015,Finland,KaggleRama,Hat,559
527,1/30/2015,Finland,KaggleRama,Sticker,141
528,1/30/2015,Norway,KaggleMart,Mug,356
529,1/30/2015,Norway,KaggleMart,Hat,598
530,1/30/2015,Norway,KaggleMart,Sticker,147
531,1/30/2015,Norway,KaggleRama,Mug,555
532,1/30/2015,Norway,KaggleRama,Hat,911
533,1/30/2015,Norway,KaggleRama,Sticker,275
534,1/30/2015,Sweden,KaggleMart,Mug,217
535,1/30/2015,Sweden,KaggleMart,Hat,392
536,1/30/2015,Sweden,KaggleMart,Sticker,110
537,1/30/2015,Sweden,KaggleRama,Mug,395
538,1/30/2015,Sweden,KaggleRama,Hat,746
539,1/30/2015,Sweden,KaggleRama,Sticker,174
540,1/31/2015,Finland,KaggleMart,Mug,233
541,1/31/2015,Finland,KaggleMart,Hat,395
542,1/31/2015,Finland,KaggleMart,Sticker,102
543,1/31/2015,Finland,KaggleRama,Mug,399
544,1/31/2015,Finland,KaggleRama,Hat,645
545,1/31/2015,Finland,KaggleRama,Sticker,161
546,1/31/2015,Norway,KaggleMart,Mug,410
547,1/31/2015,Norway,KaggleMart,Hat,655
548,1/31/2015,Norway,KaggleMart,Sticker,171
549,1/31/2015,Norway,KaggleRama,Mug,654
550,1/31/2015,Norway,KaggleRama,Hat,1274
551,1/31/2015,Norway,KaggleRama,Sticker,319
552,1/31/2015,Sweden,KaggleMart,Mug,299
553,1/31/2015,Sweden,KaggleMart,Hat,438
554,1/31/2015,Sweden,KaggleMart,Sticker,128
555,1/31/2015,Sweden,KaggleRama,Mug,463
556,1/31/2015,Sweden,KaggleRama,Hat,830
557,1/31/2015,Sweden,KaggleRama,Sticker,204
558,2/1/2015,Finland,KaggleMart,Mug,221
559,2/1/2015,Finland,KaggleMart,Hat,434
560,2/1/2015,Finland,KaggleMart,Sticker,115
561,2/1/2015,Finland,KaggleRama,Mug,427
562,2/1/2015,Finland,KaggleRama,Hat,657
563,2/1/2015,Finland,KaggleRama,Sticker,166
564,2/1/2015,Norway,KaggleMart,Mug,383
565,2/1/2015,Norway,KaggleMart,Hat,760
566,2/1/2015,Norway,KaggleMart,Sticker,176
567,2/1/2015,Norway,KaggleRama,Mug,685
568,2/1/2015,Norway,KaggleRama,Hat,1214
569,2/1/2015,Norway,KaggleRama,Sticker,281
570,2/1/2015,Sweden,KaggleMart,Mug,305
571,2/1/2015,Sweden,KaggleMart,Hat,477
572,2/1/2015,Sweden,KaggleMart,Sticker,128
573,2/1/2015,Sweden,KaggleRama,Mug,453
574,2/1/2015,Sweden,KaggleRama,Hat,802
575,2/1/2015,Sweden,KaggleRama,Sticker,219
576,2/2/2015,Finland,KaggleMart,Mug,199
577,2/2/2015,Finland,KaggleMart,Hat,337
578,2/2/2015,Finland,KaggleMart,Sticker,83
579,2/2/2015,Finland,KaggleRama,Mug,339
580,2/2/2015,Finland,KaggleRama,Hat,545
581,2/2/2015,Finland,KaggleRama,Sticker,142
582,2/2/2015,Norway,KaggleMart,Mug,304
583,2/2/2015,Norway,KaggleMart,Hat,546
584,2/2/2015,Norway,KaggleMart,Sticker,135
585,2/2/2015,Norway,KaggleRama,Mug,532
586,2/2/2015,Norway,KaggleRama,Hat,988
587,2/2/2015,Norway,KaggleRama,Sticker,252
588,2/2/2015,Sweden,KaggleMart,Mug,221
589,2/2/2015,Sweden,KaggleMart,Hat,437
590,2/2/2015,Sweden,KaggleMart,Sticker,102
591,2/2/2015,Sweden,KaggleRama,Mug,378
592,2/2/2015,Sweden,KaggleRama,Hat,694
593,2/2/2015,Sweden,KaggleRama,Sticker,196
594,2/3/2015,Finland,KaggleMart,Mug,185
595,2/3/2015,Finland,KaggleMart,Hat,305
596,2/3/2015,Finland,KaggleMart,Sticker,87
597,2/3/2015,Finland,KaggleRama,Mug,305
598,2/3/2015,Finland,KaggleRama,Hat,588
599,2/3/2015,Finland,KaggleRama,Sticker,146
600,2/3/2015,Norway,KaggleMart,Mug,328
601,2/3/2015,Norway,KaggleMart,Hat,521
602,2/3/2015,Norway,KaggleMart,Sticker,152
603,2/3/2015,Norway,KaggleRama,Mug,600
604,2/3/2015,Norway,KaggleRama,Hat,994
605,2/3/2015,Norway,KaggleRama,Sticker,259
606,2/3/2015,Sweden,KaggleMart,Mug,228
607,2/3/2015,Sweden,KaggleMart,Hat,398
608,2/3/2015,Sweden,KaggleMart,Sticker,102
609,2/3/2015,Sweden,KaggleRama,Mug,372
610,2/3/2015,Sweden,KaggleRama,Hat,643
611,2/3/2015,Sweden,KaggleRama,Sticker,184
612,2/4/2015,Finland,KaggleMart,Mug,167
613,2/4/2015,Finland,KaggleMart,Hat,333
614,2/4/2015,Finland,KaggleMart,Sticker,85
615,2/4/2015,Finland,KaggleRama,Mug,309
616,2/4/2015,Finland,KaggleRama,Hat,569
617,2/4/2015,Finland,KaggleRama,Sticker,139
618,2/4/2015,Norway,KaggleMart,Mug,313
619,2/4/2015,Norway,KaggleMart,Hat,603
620,2/4/2015,Norway,KaggleMart,Sticker,144
621,2/4/2015,Norway,KaggleRama,Mug,536
622,2/4/2015,Norway,KaggleRama,Hat,1008
623,2/4/2015,Norway,KaggleRama,Sticker,261
624,2/4/2015,Sweden,KaggleMart,Mug,241
625,2/4/2015,Sweden,KaggleMart,Hat,406
626,2/4/2015,Sweden,KaggleMart,Sticker,100
627,2/4/2015,Sweden,KaggleRama,Mug,355
628,2/4/2015,Sweden,KaggleRama,Hat,666
629,2/4/2015,Sweden,KaggleRama,Sticker,185
630,2/5/2015,Finland,KaggleMart,Mug,183
631,2/5/2015,Finland,KaggleMart,Hat,333
632,2/5/2015,Finland,KaggleMart,Sticker,90
633,2/5/2015,Finland,KaggleRama,Mug,312
634,2/5/2015,Finland,KaggleRama,Hat,545
635,2/5/2015,Finland,KaggleRama,Sticker,134
636,2/5/2015,Norway,KaggleMart,Mug,304
637,2/5/2015,Norway,KaggleMart,Hat,559
638,2/5/2015,Norway,KaggleMart,Sticker,151
639,2/5/2015,Norway,KaggleRama,Mug,564
640,2/5/2015,Norway,KaggleRama,Hat,917
641,2/5/2015,Norway,KaggleRama,Sticker,256
642,2/5/2015,Sweden,KaggleMart,Mug,219
643,2/5/2015,Sweden,KaggleMart,Hat,406
644,2/5/2015,Sweden,KaggleMart,Sticker,108
645,2/5/2015,Sweden,KaggleRama,Mug,372
646,2/5/2015,Sweden,KaggleRama,Hat,674
647,2/5/2015,Sweden,KaggleRama,Sticker,179
648,2/6/2015,Finland,KaggleMart,Mug,195
649,2/6/2015,Finland,KaggleMart,Hat,315
650,2/6/2015,Finland,KaggleMart,Sticker,83
651,2/6/2015,Finland,KaggleRama,Mug,353
652,2/6/2015,Finland,KaggleRama,Hat,621
653,2/6/2015,Finland,KaggleRama,Sticker,157
654,2/6/2015,Norway,KaggleMart,Mug,350
655,2/6/2015,Norway,KaggleMart,Hat,591
656,2/6/2015,Norway,KaggleMart,Sticker,166
657,2/6/2015,Norway,KaggleRama,Mug,557
658,2/6/2015,Norway,KaggleRama,Hat,1052
659,2/6/2015,Norway,KaggleRama,Sticker,246
660,2/6/2015,Sweden,KaggleMart,Mug,222
661,2/6/2015,Sweden,KaggleMart,Hat,429
662,2/6/2015,Sweden,KaggleMart,Sticker,104
663,2/6/2015,Sweden,KaggleRama,Mug,410
664,2/6/2015,Sweden,KaggleRama,Hat,715
665,2/6/2015,Sweden,KaggleRama,Sticker,186
666,2/7/2015,Finland,KaggleMart,Mug,238
667,2/7/2015,Finland,KaggleMart,Hat,419
668,2/7/2015,Finland,KaggleMart,Sticker,92
669,2/7/2015,Finland,KaggleRama,Mug,396
670,2/7/2015,Finland,KaggleRama,Hat,714
671,2/7/2015,Finland,KaggleRama,Sticker,185
672,2/7/2015,Norway,KaggleMart,Mug,399
673,2/7/2015,Norway,KaggleMart,Hat,703
674,2/7/2015,Norway,KaggleMart,Sticker,168
675,2/7/2015,Norway,KaggleRama,Mug,685
676,2/7/2015,Norway,KaggleRama,Hat,1282
677,2/7/2015,Norway,KaggleRama,Sticker,314
678,2/7/2015,Sweden,KaggleMart,Mug,266
679,2/7/2015,Sweden,KaggleMart,Hat,476
680,2/7/2015,Sweden,KaggleMart,Sticker,134
681,2/7/2015,Sweden,KaggleRama,Mug,496
682,2/7/2015,Sweden,KaggleRama,Hat,804
683,2/7/2015,Sweden,KaggleRama,Sticker,231
684,2/8/2015,Finland,KaggleMart,Mug,246
685,2/8/2015,Finland,KaggleMart,Hat,390
686,2/8/2015,Finland,KaggleMart,Sticker,97
687,2/8/2015,Finland,KaggleRama,Mug,388
688,2/8/2015,Finland,KaggleRama,Hat,697
689,2/8/2015,Finland,KaggleRama,Sticker,189
690,2/8/2015,Norway,KaggleMart,Mug,391
691,2/8/2015,Norway,KaggleMart,Hat,746
692,2/8/2015,Norway,KaggleMart,Sticker,167
693,2/8/2015,Norway,KaggleRama,Mug,648
694,2/8/2015,Norway,KaggleRama,Hat,1221
695,2/8/2015,Norway,KaggleRama,Sticker,339
696,2/8/2015,Sweden,KaggleMart,Mug,270
697,2/8/2015,Sweden,KaggleMart,Hat,478
698,2/8/2015,Sweden,KaggleMart,Sticker,121
699,2/8/2015,Sweden,KaggleRama,Mug,483
700,2/8/2015,Sweden,KaggleRama,Hat,848
701,2/8/2015,Sweden,KaggleRama,Sticker,205
702,2/9/2015,Finland,KaggleMart,Mug,174
703,2/9/2015,Finland,KaggleMart,Hat,343
704,2/9/2015,Finland,KaggleMart,Sticker,88
705,2/9/2015,Finland,KaggleRama,Mug,342
706,2/9/2015,Finland,KaggleRama,Hat,594
707,2/9/2015,Finland,KaggleRama,Sticker,146
708,2/9/2015,Norway,KaggleMart,Mug,307
709,2/9/2015,Norway,KaggleMart,Hat,578
710,2/9/2015,Norway,KaggleMart,Sticker,135
711,2/9/2015,Norway,KaggleRama,Mug,575
712,2/9/2015,Norway,KaggleRama,Hat,1093
713,2/9/2015,Norway,KaggleRama,Sticker,270
714,2/9/2015,Sweden,KaggleMart,Mug,210
715,2/9/2015,Sweden,KaggleMart,Hat,401
716,2/9/2015,Sweden,KaggleMart,Sticker,110
717,2/9/2015,Sweden,KaggleRama,Mug,386
718,2/9/2015,Sweden,KaggleRama,Hat,652
719,2/9/2015,Sweden,KaggleRama,Sticker,178
720,2/10/2015,Finland,KaggleMart,Mug,184
721,2/10/2015,Finland,KaggleMart,Hat,347
722,2/10/2015,Finland,KaggleMart,Sticker,74
723,2/10/2015,Finland,KaggleRama,Mug,316
724,2/10/2015,Finland,KaggleRama,Hat,610
725,2/10/2015,Finland,KaggleRama,Sticker,150
726,2/10/2015,Norway,KaggleMart,Mug,326
727,2/10/2015,Norway,KaggleMart,Hat,538
728,2/10/2015,Norway,KaggleMart,Sticker,139
729,2/10/2015,Norway,KaggleRama,Mug,539
730,2/10/2015,Norway,KaggleRama,Hat,951
731,2/10/2015,Norway,KaggleRama,Sticker,247
732,2/10/2015,Sweden,KaggleMart,Mug,220
733,2/10/2015,Sweden,KaggleMart,Hat,419
734,2/10/2015,Sweden,KaggleMart,Sticker,96
735,2/10/2015,Sweden,KaggleRama,Mug,383
736,2/10/2015,Sweden,KaggleRama,Hat,736
737,2/10/2015,Sweden,KaggleRama,Sticker,184
738,2/11/2015,Finland,KaggleMart,Mug,191
739,2/11/2015,Finland,KaggleMart,Hat,366
740,2/11/2015,Finland,KaggleMart,Sticker,91
741,2/11/2015,Finland,KaggleRama,Mug,339
742,2/11/2015,Finland,KaggleRama,Hat,592
743,2/11/2015,Finland,KaggleRama,Sticker,151
744,2/11/2015,Norway,KaggleMart,Mug,326
745,2/11/2015,Norway,KaggleMart,Hat,540
746,2/11/2015,Norway,KaggleMart,Sticker,156
747,2/11/2015,Norway,KaggleRama,Mug,598
748,2/11/2015,Norway,KaggleRama,Hat,992
749,2/11/2015,Norway,KaggleRama,Sticker,264
750,2/11/2015,Sweden,KaggleMart,Mug,207
751,2/11/2015,Sweden,KaggleMart,Hat,425
752,2/11/2015,Sweden,KaggleMart,Sticker,104
753,2/11/2015,Sweden,KaggleRama,Mug,368
754,2/11/2015,Sweden,KaggleRama,Hat,758
755,2/11/2015,Sweden,KaggleRama,Sticker,187
756,2/12/2015,Finland,KaggleMart,Mug,182
757,2/12/2015,Finland,KaggleMart,Hat,332
758,2/12/2015,Finland,KaggleMart,Sticker,84
759,2/12/2015,Finland,KaggleRama,Mug,340
760,2/12/2015,Finland,KaggleRama,Hat,571
761,2/12/2015,Finland,KaggleRama,Sticker,140
762,2/12/2015,Norway,KaggleMart,Mug,324
763,2/12/2015,Norway,KaggleMart,Hat,583
764,2/12/2015,Norway,KaggleMart,Sticker,148
765,2/12/2015,Norway,KaggleRama,Mug,531
766,2/12/2015,Norway,KaggleRama,Hat,982
767,2/12/2015,Norway,KaggleRama,Sticker,265
768,2/12/2015,Sweden,KaggleMart,Mug,214
769,2/12/2015,Sweden,KaggleMart,Hat,416
770,2/12/2015,Sweden,KaggleMart,Sticker,101
771,2/12/2015,Sweden,KaggleRama,Mug,397
772,2/12/2015,Sweden,KaggleRama,Hat,702
773,2/12/2015,Sweden,KaggleRama,Sticker,167
774,2/13/2015,Finland,KaggleMart,Mug,196
775,2/13/2015,Finland,KaggleMart,Hat,362
776,2/13/2015,Finland,KaggleMart,Sticker,89
777,2/13/2015,Finland,KaggleRama,Mug,318
778,2/13/2015,Finland,KaggleRama,Hat,603
779,2/13/2015,Finland,KaggleRama,Sticker,148
780,2/13/2015,Norway,KaggleMart,Mug,315
781,2/13/2015,Norway,KaggleMart,Hat,605
782,2/13/2015,Norway,KaggleMart,Sticker,145
783,2/13/2015,Norway,KaggleRama,Mug,561
784,2/13/2015,Norway,KaggleRama,Hat,1113
785,2/13/2015,Norway,KaggleRama,Sticker,233
786,2/13/2015,Sweden,KaggleMart,Mug,238
787,2/13/2015,Sweden,KaggleMart,Hat,449
788,2/13/2015,Sweden,KaggleMart,Sticker,100
789,2/13/2015,Sweden,KaggleRama,Mug,411
790,2/13/2015,Sweden,KaggleRama,Hat,686
791,2/13/2015,Sweden,KaggleRama,Sticker,180
792,2/14/2015,Finland,KaggleMart,Mug,231
793,2/14/2015,Finland,KaggleMart,Hat,424
794,2/14/2015,Finland,KaggleMart,Sticker,94
795,2/14/2015,Finland,KaggleRama,Mug,400
796,2/14/2015,Finland,KaggleRama,Hat,714
797,2/14/2015,Finland,KaggleRama,Sticker,173
798,2/14/2015,Norway,KaggleMart,Mug,410
799,2/14/2015,Norway,KaggleMart,Hat,734
800,2/14/2015,Norway,KaggleMart,Sticker,184
801,2/14/2015,Norway,KaggleRama,Mug,687
802,2/14/2015,Norway,KaggleRama,Hat,1335
803,2/14/2015,Norway,KaggleRama,Sticker,324
804,2/14/2015,Sweden,KaggleMart,Mug,288
805,2/14/2015,Sweden,KaggleMart,Hat,439
806,2/14/2015,Sweden,KaggleMart,Sticker,120
807,2/14/2015,Sweden,KaggleRama,Mug,492
808,2/14/2015,Sweden,KaggleRama,Hat,903
809,2/14/2015,Sweden,KaggleRama,Sticker,230
810,2/15/2015,Finland,KaggleMart,Mug,224
811,2/15/2015,Finland,KaggleMart,Hat,390
812,2/15/2015,Finland,KaggleMart,Sticker,111
813,2/15/2015,Finland,KaggleRama,Mug,418
814,2/15/2015,Finland,KaggleRama,Hat,752
815,2/15/2015,Finland,KaggleRama,Sticker,178
816,2/15/2015,Norway,KaggleMart,Mug,423
817,2/15/2015,Norway,KaggleMart,Hat,735
818,2/15/2015,Norway,KaggleMart,Sticker,166
819,2/15/2015,Norway,KaggleRama,Mug,673
820,2/15/2015,Norway,KaggleRama,Hat,1241
821,2/15/2015,Norway,KaggleRama,Sticker,317
822,2/15/2015,Sweden,KaggleMart,Mug,285
823,2/15/2015,Sweden,KaggleMart,Hat,497
824,2/15/2015,Sweden,KaggleMart,Sticker,116
825,2/15/2015,Sweden,KaggleRama,Mug,486
826,2/15/2015,Sweden,KaggleRama,Hat,874
827,2/15/2015,Sweden,KaggleRama,Sticker,245
828,2/16/2015,Finland,KaggleMart,Mug,158
829,2/16/2015,Finland,KaggleMart,Hat,315
830,2/16/2015,Finland,KaggleMart,Sticker,76
831,2/16/2015,Finland,KaggleRama,Mug,312
832,2/16/2015,Finland,KaggleRama,Hat,577
833,2/16/2015,Finland,KaggleRama,Sticker,150
834,2/16/2015,Norway,KaggleMart,Mug,310
835,2/16/2015,Norway,KaggleMart,Hat,573
836,2/16/2015,Norway,KaggleMart,Sticker,134
837,2/16/2015,Norway,KaggleRama,Mug,508
838,2/16/2015,Norway,KaggleRama,Hat,978
839,2/16/2015,Norway,KaggleRama,Sticker,233
840,2/16/2015,Sweden,KaggleMart,Mug,235
841,2/16/2015,Sweden,KaggleMart,Hat,413
842,2/16/2015,Sweden,KaggleMart,Sticker,106
843,2/16/2015,Sweden,KaggleRama,Mug,419
844,2/16/2015,Sweden,KaggleRama,Hat,699
845,2/16/2015,Sweden,KaggleRama,Sticker,178
846,2/17/2015,Finland,KaggleMart,Mug,176
847,2/17/2015,Finland,KaggleMart,Hat,316
848,2/17/2015,Finland,KaggleMart,Sticker,83
849,2/17/2015,Finland,KaggleRama,Mug,318
850,2/17/2015,Finland,KaggleRama,Hat,631
851,2/17/2015,Finland,KaggleRama,Sticker,147
852,2/17/2015,Norway,KaggleMart,Mug,324
853,2/17/2015,Norway,KaggleMart,Hat,555
854,2/17/2015,Norway,KaggleMart,Sticker,145
855,2/17/2015,Norway,KaggleRama,Mug,537
856,2/17/2015,Norway,KaggleRama,Hat,988
857,2/17/2015,Norway,KaggleRama,Sticker,235
858,2/17/2015,Sweden,KaggleMart,Mug,231
859,2/17/2015,Sweden,KaggleMart,Hat,413
860,2/17/2015,Sweden,KaggleMart,Sticker,100
861,2/17/2015,Sweden,KaggleRama,Mug,395
862,2/17/2015,Sweden,KaggleRama,Hat,741
863,2/17/2015,Sweden,KaggleRama,Sticker,175
864,2/18/2015,Finland,KaggleMart,Mug,177
865,2/18/2015,Finland,KaggleMart,Hat,366
866,2/18/2015,Finland,KaggleMart,Sticker,74
867,2/18/2015,Finland,KaggleRama,Mug,301
868,2/18/2015,Finland,KaggleRama,Hat,583
869,2/18/2015,Finland,KaggleRama,Sticker,140
870,2/18/2015,Norway,KaggleMart,Mug,296
871,2/18/2015,Norway,KaggleMart,Hat,550
872,2/18/2015,Norway,KaggleMart,Sticker,144
873,2/18/2015,Norway,KaggleRama,Mug,575
874,2/18/2015,Norway,KaggleRama,Hat,998
875,2/18/2015,Norway,KaggleRama,Sticker,260
876,2/18/2015,Sweden,KaggleMart,Mug,228
877,2/18/2015,Sweden,KaggleMart,Hat,416
878,2/18/2015,Sweden,KaggleMart,Sticker,100
879,2/18/2015,Sweden,KaggleRama,Mug,369
880,2/18/2015,Sweden,KaggleRama,Hat,687
881,2/18/2015,Sweden,KaggleRama,Sticker,193
882,2/19/2015,Finland,KaggleMart,Mug,185
883,2/19/2015,Finland,KaggleMart,Hat,371
884,2/19/2015,Finland,KaggleMart,Sticker,85
885,2/19/2015,Finland,KaggleRama,Mug,348
886,2/19/2015,Finland,KaggleRama,Hat,582
887,2/19/2015,Finland,KaggleRama,Sticker,140
888,2/19/2015,Norway,KaggleMart,Mug,301
889,2/19/2015,Norway,KaggleMart,Hat,670
890,2/19/2015,Norway,KaggleMart,Sticker,143
891,2/19/2015,Norway,KaggleRama,Mug,517
892,2/19/2015,Norway,KaggleRama,Hat,1072
893,2/19/2015,Norway,KaggleRama,Sticker,251
894,2/19/2015,Sweden,KaggleMart,Mug,216
895,2/19/2015,Sweden,KaggleMart,Hat,435
896,2/19/2015,Sweden,KaggleMart,Sticker,99
897,2/19/2015,Sweden,KaggleRama,Mug,352
898,2/19/2015,Sweden,KaggleRama,Hat,646
899,2/19/2015,Sweden,KaggleRama,Sticker,165
900,2/20/2015,Finland,KaggleMart,Mug,196
901,2/20/2015,Finland,KaggleMart,Hat,362
902,2/20/2015,Finland,KaggleMart,Sticker,80
903,2/20/2015,Finland,KaggleRama,Mug,359
904,2/20/2015,Finland,KaggleRama,Hat,670
905,2/20/2015,Finland,KaggleRama,Sticker,141
906,2/20/2015,Norway,KaggleMart,Mug,343
907,2/20/2015,Norway,KaggleMart,Hat,591
908,2/20/2015,Norway,KaggleMart,Sticker,150
909,2/20/2015,Norway,KaggleRama,Mug,568
910,2/20/2015,Norway,KaggleRama,Hat,1100
911,2/20/2015,Norway,KaggleRama,Sticker,268
912,2/20/2015,Sweden,KaggleMart,Mug,242
913,2/20/2015,Sweden,KaggleMart,Hat,442
914,2/20/2015,Sweden,KaggleMart,Sticker,102
915,2/20/2015,Sweden,KaggleRama,Mug,388
916,2/20/2015,Sweden,KaggleRama,Hat,712
917,2/20/2015,Sweden,KaggleRama,Sticker,197
918,2/21/2015,Finland,KaggleMart,Mug,219
919,2/21/2015,Finland,KaggleMart,Hat,459
920,2/21/2015,Finland,KaggleMart,Sticker,103
921,2/21/2015,Finland,KaggleRama,Mug,367
922,2/21/2015,Finland,KaggleRama,Hat,728
923,2/21/2015,Finland,KaggleRama,Sticker,183
924,2/21/2015,Norway,KaggleMart,Mug,396
925,2/21/2015,Norway,KaggleMart,Hat,725
926,2/21/2015,Norway,KaggleMart,Sticker,174
927,2/21/2015,Norway,KaggleRama,Mug,694
928,2/21/2015,Norway,KaggleRama,Hat,1237
929,2/21/2015,Norway,KaggleRama,Sticker,311
930,2/21/2015,Sweden,KaggleMart,Mug,263
931,2/21/2015,Sweden,KaggleMart,Hat,524
932,2/21/2015,Sweden,KaggleMart,Sticker,121
933,2/21/2015,Sweden,KaggleRama,Mug,477
934,2/21/2015,Sweden,KaggleRama,Hat,867
935,2/21/2015,Sweden,KaggleRama,Sticker,211
936,2/22/2015,Finland,KaggleMart,Mug,235
937,2/22/2015,Finland,KaggleMart,Hat,422
938,2/22/2015,Finland,KaggleMart,Sticker,99
939,2/22/2015,Finland,KaggleRama,Mug,366
940,2/22/2015,Finland,KaggleRama,Hat,752
941,2/22/2015,Finland,KaggleRama,Sticker,184
942,2/22/2015,Norway,KaggleMart,Mug,376
943,2/22/2015,Norway,KaggleMart,Hat,765
944,2/22/2015,Norway,KaggleMart,Sticker,192
945,2/22/2015,Norway,KaggleRama,Mug,707
946,2/22/2015,Norway,KaggleRama,Hat,1200
947,2/22/2015,Norway,KaggleRama,Sticker,301
948,2/22/2015,Sweden,KaggleMart,Mug,295
949,2/22/2015,Sweden,KaggleMart,Hat,531
950,2/22/2015,Sweden,KaggleMart,Sticker,123
951,2/22/2015,Sweden,KaggleRama,Mug,489
952,2/22/2015,Sweden,KaggleRama,Hat,957
953,2/22/2015,Sweden,KaggleRama,Sticker,219
954,2/23/2015,Finland,KaggleMart,Mug,172
955,2/23/2015,Finland,KaggleMart,Hat,331
956,2/23/2015,Finland,KaggleMart,Sticker,84
957,2/23/2015,Finland,KaggleRama,Mug,310
958,2/23/2015,Finland,KaggleRama,Hat,667
959,2/23/2015,Finland,KaggleRama,Sticker,155
960,2/23/2015,Norway,KaggleMart,Mug,263
961,2/23/2015,Norway,KaggleMart,Hat,550
962,2/23/2015,Norway,KaggleMart,Sticker,152
963,2/23/2015,Norway,KaggleRama,Mug,547
964,2/23/2015,Norway,KaggleRama,Hat,1115
965,2/23/2015,Norway,KaggleRama,Sticker,271
966,2/23/2015,Sweden,KaggleMart,Mug,221
967,2/23/2015,Sweden,KaggleMart,Hat,381
968,2/23/2015,Sweden,KaggleMart,Sticker,99
969,2/23/2015,Sweden,KaggleRama,Mug,389
970,2/23/2015,Sweden,KaggleRama,Hat,760
971,2/23/2015,Sweden,KaggleRama,Sticker,168
972,2/24/2015,Finland,KaggleMart,Mug,169
973,2/24/2015,Finland,KaggleMart,Hat,355
974,2/24/2015,Finland,KaggleMart,Sticker,85
975,2/24/2015,Finland,KaggleRama,Mug,303
976,2/24/2015,Finland,KaggleRama,Hat,598
977,2/24/2015,Finland,KaggleRama,Sticker,143
978,2/24/2015,Norway,KaggleMart,Mug,329
979,2/24/2015,Norway,KaggleMart,Hat,608
980,2/24/2015,Norway,KaggleMart,Sticker,150
981,2/24/2015,Norway,KaggleRama,Mug,515
982,2/24/2015,Norway,KaggleRama,Hat,1065
983,2/24/2015,Norway,KaggleRama,Sticker,232
984,2/24/2015,Sweden,KaggleMart,Mug,212
985,2/24/2015,Sweden,KaggleMart,Hat,425
986,2/24/2015,Sweden,KaggleMart,Sticker,105
987,2/24/2015,Sweden,KaggleRama,Mug,355
988,2/24/2015,Sweden,KaggleRama,Hat,720
989,2/24/2015,Sweden,KaggleRama,Sticker,176
990,2/25/2015,Finland,KaggleMart,Mug,172
991,2/25/2015,Finland,KaggleMart,Hat,335
992,2/25/2015,Finland,KaggleMart,Sticker,82
993,2/25/2015,Finland,KaggleRama,Mug,312
994,2/25/2015,Finland,KaggleRama,Hat,596
995,2/25/2015,Finland,KaggleRama,Sticker,134
996,2/25/2015,Norway,KaggleMart,Mug,313
997,2/25/2015,Norway,KaggleMart,Hat,557
998,2/25/2015,Norway,KaggleMart,Sticker,150
999,2/25/2015,Norway,KaggleRama,Mug,556
1000,2/25/2015,Norway,KaggleRama,Hat,1109
1001,2/25/2015,Norway,KaggleRama,Sticker,256
1002,2/25/2015,Sweden,KaggleMart,Mug,217
1003,2/25/2015,Sweden,KaggleMart,Hat,400
1004,2/25/2015,Sweden,KaggleMart,Sticker,109
1005,2/25/2015,Sweden,KaggleRama,Mug,352
1006,2/25/2015,Sweden,KaggleRama,Hat,721
1007,2/25/2015,Sweden,KaggleRama,Sticker,168
1008,2/26/2015,Finland,KaggleMart,Mug,160
1009,2/26/2015,Finland,KaggleMart,Hat,330
1010,2/26/2015,Finland,KaggleMart,Sticker,81
1011,2/26/2015,Finland,KaggleRama,Mug,297
1012,2/26/2015,Finland,KaggleRama,Hat,606
1013,2/26/2015,Finland,KaggleRama,Sticker,142
1014,2/26/2015,Norway,KaggleMart,Mug,317
1015,2/26/2015,Norway,KaggleMart,Hat,643
1016,2/26/2015,Norway,KaggleMart,Sticker,150
1017,2/26/2015,Norway,KaggleRama,Mug,570
1018,2/26/2015,Norway,KaggleRama,Hat,1028
1019,2/26/2015,Norway,KaggleRama,Sticker,252
1020,2/26/2015,Sweden,KaggleMart,Mug,213
1021,2/26/2015,Sweden,KaggleMart,Hat,439
1022,2/26/2015,Sweden,KaggleMart,Sticker,105
1023,2/26/2015,Sweden,KaggleRama,Mug,363
1024,2/26/2015,Sweden,KaggleRama,Hat,707
1025,2/26/2015,Sweden,KaggleRama,Sticker,172
1026,2/27/2015,Finland,KaggleMart,Mug,175
1027,2/27/2015,Finland,KaggleMart,Hat,355
1028,2/27/2015,Finland,KaggleMart,Sticker,89
1029,2/27/2015,Finland,KaggleRama,Mug,312
1030,2/27/2015,Finland,KaggleRama,Hat,607
1031,2/27/2015,Finland,KaggleRama,Sticker,151
1032,2/27/2015,Norway,KaggleMart,Mug,307
1033,2/27/2015,Norway,KaggleMart,Hat,581
1034,2/27/2015,Norway,KaggleMart,Sticker,139
1035,2/27/2015,Norway,KaggleRama,Mug,566
1036,2/27/2015,Norway,KaggleRama,Hat,1108
1037,2/27/2015,Norway,KaggleRama,Sticker,253
1038,2/27/2015,Sweden,KaggleMart,Mug,231
1039,2/27/2015,Sweden,KaggleMart,Hat,440
1040,2/27/2015,Sweden,KaggleMart,Sticker,111
1041,2/27/2015,Sweden,KaggleRama,Mug,400
1042,2/27/2015,Sweden,KaggleRama,Hat,737
1043,2/27/2015,Sweden,KaggleRama,Sticker,167
1044,2/28/2015,Finland,KaggleMart,Mug,209
